"instance_id","group","seed","env_id","algorithm","output_algorithm","migd","mhv","art","nigd"
"P1_H_01","Small-H","5","4","CI-DMOEA","CI-DMOEA","0.03849901","0.80305758","2.75843394","-0.08051983"
"P1_H_01","Small-H","5","5","CI-DMOEA","CI-DMOEA","0.03860482","0.8003303","2.76601576","-0.08030192"
"P1_H_01","Small-H","5","6","CI-DMOEA","CI-DMOEA","0.03871064","0.79760303","2.77359758","-0.08008401"
"P1_H_01","Small-H","5","7","CI-DMOEA","CI-DMOEA","0.03881646","0.79487576","2.78117939","-0.0798661"
"P1_H_01","Small-H","5","8","CI-DMOEA","CI-DMOEA","0.03892228","0.79214848","2.78876121","-0.07964819"
"P1_H_01","Small-H","5","9","CI-DMOEA","CI-DMOEA","0.0390281","0.78942121","2.79634303","-0.07943028"
"P1_H_01","Small-H","5","10","CI-DMOEA","CI-DMOEA","0.03913392","0.78669394","2.80392485","-0.07921238"
"P1_H_01","Small-H","5","1","DG-DMOEA","DG-DMOEA","0.03493415","0.81863939","3.49341515","-0.067052"
"P1_H_01","Small-H","5","2","DG-DMOEA","DG-DMOEA","0.03503097","0.81591212","3.50309697","-0.066872"
"P1_H_01","Small-H","5","3","DG-DMOEA","DG-DMOEA","0.03512779","0.81318485","3.51277879","-0.066692"
"P1_H_01","Small-H","5","4","DG-DMOEA","DG-DMOEA","0.03522461","0.81045758","3.52246061","-0.066512"
"P1_H_01","Small-H","5","5","DG-DMOEA","DG-DMOEA","0.03532142","0.8077303","3.53214242","-0.066332"
"P1_H_01","Small-H","5","6","DG-DMOEA","DG-DMOEA","0.03541824","0.80500303","3.54182424","-0.066152"
"P1_H_01","Small-H","5","7","DG-DMOEA","DG-DMOEA","0.03551506","0.80227576","3.55150606","-0.065972"
"P1_H_01","Small-H","5","8","DG-DMOEA","DG-DMOEA","0.03561188","0.79954848","3.56118788","-0.065792"
"P1_H_01","Small-H","5","9","DG-DMOEA","DG-DMOEA","0.0357087","0.79682121","3.5708697","-0.065612"
"P1_H_01","Small-H","5","10","DG-DMOEA","DG-DMOEA","0.03580552","0.79409394","3.58055152","-0.065432"
"P1_H_01","Small-H","5","1","SET","SET","0.04428273","0.77053939","1.92875879","-0.04409177"
"P1_H_01","Small-H","5","2","SET","SET","0.04440545","0.76781212","1.93410424","-0.04397341"
"P1_H_01","Small-H","5","3","SET","SET","0.04452818","0.76508485","1.9394497","-0.04385504"
"P1_H_01","Small-H","5","4","SET","SET","0.04465091","0.76235758","1.94479515","-0.04373668"
"P1_H_01","Small-H","5","5","SET","SET","0.04477364","0.7596303","1.95014061","-0.04361832"
"P1_H_01","Small-H","5","6","SET","SET","0.04489636","0.75690303","1.95548606","-0.04349995"
"P1_H_01","Small-H","5","7","SET","SET","0.04501909","0.75417576","1.96083152","-0.04338159"
"P1_H_01","Small-H","5","8","SET","SET","0.04514182","0.75144848","1.96617697","-0.04326322"
"P1_H_01","Small-H","5","9","SET","SET","0.04526455","0.74872121","1.97152242","-0.04314486"
"P1_H_01","Small-H","5","10","SET","SET","0.04538727","0.74599394","1.97686788","-0.0430265"
"P1_H_01","Small-H","5","1","KTS-DMOEA","KTS-DMOEA","0.04241301","0.78413939","2.45031091","-0.03423716"
"P1_H_01","Small-H","5","2","KTS-DMOEA","KTS-DMOEA","0.04253056","0.78141212","2.45710182","-0.03414525"
"P1_H_01","Small-H","5","3","KTS-DMOEA","KTS-DMOEA","0.0426481","0.77868485","2.46389273","-0.03405334"
"P1_H_01","Small-H","5","4","KTS-DMOEA","KTS-DMOEA","0.04276565","0.77595758","2.47068364","-0.03396143"
"P1_H_01","Small-H","5","5","KTS-DMOEA","KTS-DMOEA","0.04288319","0.7732303","2.47747455","-0.03386952"
"P1_H_01","Small-H","5","6","KTS-DMOEA","KTS-DMOEA","0.04300074","0.77050303","2.48426545","-0.03377761"
"P1_H_01","Small-H","5","7","KTS-DMOEA","KTS-DMOEA","0.04311828","0.76777576","2.49105636","-0.0336857"
"P1_H_01","Small-H","5","8","KTS-DMOEA","KTS-DMOEA","0.04323583","0.76504848","2.49784727","-0.03359379"
"P1_H_01","Small-H","5","9","KTS-DMOEA","KTS-DMOEA","0.04335338","0.76232121","2.50463818","-0.03350188"
"P1_H_01","Small-H","5","10","KTS-DMOEA","KTS-DMOEA","0.04347092","0.75959394","2.51142909","-0.03340998"
"P1_H_01","Small-H","5","1","CBT","CBT","0.04566041","0.75873939","1.92875879","-0.06999822"
"P1_H_01","Small-H","5","2","CBT","CBT","0.04578696","0.75601212","1.93410424","-0.06981032"
"P1_H_01","Small-H","5","3","CBT","CBT","0.0459135","0.75328485","1.9394497","-0.06962241"
"P1_H_01","Small-H","5","4","CBT","CBT","0.04604005","0.75055758","1.94479515","-0.0694345"
"P1_H_01","Small-H","5","5","CBT","CBT","0.04616659","0.7478303","1.95014061","-0.06924659"
"P1_H_01","Small-H","5","6","CBT","CBT","0.04629314","0.74510303","1.95548606","-0.06905868"
"P1_H_01","Small-H","5","7","CBT","CBT","0.04641968","0.74237576","1.96083152","-0.06887077"
"P1_H_01","Small-H","5","8","CBT","CBT","0.04654623","0.73964848","1.96617697","-0.06868286"
"P1_H_01","Small-H","5","9","CBT","CBT","0.04667278","0.73692121","1.97152242","-0.06849495"
"P1_H_01","Small-H","5","10","CBT","CBT","0.04679932","0.73419394","1.97686788","-0.06830704"
"P1_H_01","Small-H","5","1","SMT-DLB","SMT-DLB","0.03581981","0.83103939","2.20429576","-0.0871676"
"P1_H_01","Small-H","5","2","SMT-DLB","SMT-DLB","0.03591908","0.82831212","2.21040485","-0.0869336"
"P1_H_01","Small-H","5","3","SMT-DLB","SMT-DLB","0.03601835","0.82558485","2.21651394","-0.0866996"
"P1_H_01","Small-H","5","4","SMT-DLB","SMT-DLB","0.03611762","0.82285758","2.22262303","-0.0864656"
"P1_H_01","Small-H","5","5","SMT-DLB","SMT-DLB","0.0362169","0.8201303","2.22873212","-0.0862316"
"P1_H_01","Small-H","5","6","SMT-DLB","SMT-DLB","0.03631617","0.81740303","2.23484121","-0.0859976"
"P1_H_01","Small-H","5","7","SMT-DLB","SMT-DLB","0.03641544","0.81467576","2.2409503","-0.0857636"
"P1_H_01","Small-H","5","8","SMT-DLB","SMT-DLB","0.03651472","0.81194848","2.24705939","-0.0855296"
"P1_H_01","Small-H","5","9","SMT-DLB","SMT-DLB","0.03661399","0.80922121","2.25316848","-0.0852956"
"P1_H_01","Small-H","5","10","SMT-DLB","SMT-DLB","0.03671326","0.80649394","2.25927758","-0.0850616"
"P1_H_01","Small-H","6","1","CI-DMOEA","CI-DMOEA","0.03828502","0.80857273","2.74310182","-0.08096049"
"P1_H_01","Small-H","6","2","CI-DMOEA","CI-DMOEA","0.03839084","0.80584545","2.75068364","-0.08074258"
"P1_H_01","Small-H","6","3","CI-DMOEA","CI-DMOEA","0.03849665","0.80311818","2.75826545","-0.08052467"
"P1_H_01","Small-H","6","4","CI-DMOEA","CI-DMOEA","0.03860247","0.80039091","2.76584727","-0.08030676"
"P1_H_01","Small-H","6","5","CI-DMOEA","CI-DMOEA","0.03870829","0.79766364","2.77342909","-0.08008885"
"P1_H_01","Small-H","6","6","CI-DMOEA","CI-DMOEA","0.03881411","0.79493636","2.78101091","-0.07987095"
"P1_H_01","Small-H","6","7","CI-DMOEA","CI-DMOEA","0.03891993","0.79220909","2.78859273","-0.07965304"
"P1_H_01","Small-H","6","8","CI-DMOEA","CI-DMOEA","0.03902575","0.78948182","2.79617455","-0.07943513"
"P1_H_01","Small-H","6","9","CI-DMOEA","CI-DMOEA","0.03913156","0.78675455","2.80375636","-0.07921722"
"P1_H_01","Small-H","6","10","CI-DMOEA","CI-DMOEA","0.03923738","0.78402727","2.81133818","-0.07899931"
"P1_H_01","Small-H","6","1","DG-DMOEA","DG-DMOEA","0.03502882","0.81597273","3.50288182","-0.066876"
"P1_H_01","Small-H","6","2","DG-DMOEA","DG-DMOEA","0.03512564","0.81324545","3.51256364","-0.066696"
"P1_H_01","Small-H","6","3","DG-DMOEA","DG-DMOEA","0.03522245","0.81051818","3.52224545","-0.066516"
"P1_H_01","Small-H","6","4","DG-DMOEA","DG-DMOEA","0.03531927","0.80779091","3.53192727","-0.066336"
"P1_H_01","Small-H","6","5","DG-DMOEA","DG-DMOEA","0.03541609","0.80506364","3.54160909","-0.066156"
"P1_H_01","Small-H","6","6","DG-DMOEA","DG-DMOEA","0.03551291","0.80233636","3.55129091","-0.065976"
"P1_H_01","Small-H","6","7","DG-DMOEA","DG-DMOEA","0.03560973","0.79960909","3.56097273","-0.065796"
"P1_H_01","Small-H","6","8","DG-DMOEA","DG-DMOEA","0.03570655","0.79688182","3.57065455","-0.065616"
"P1_H_01","Small-H","6","9","DG-DMOEA","DG-DMOEA","0.03580336","0.79415455","3.58033636","-0.065436"
"P1_H_01","Small-H","6","10","DG-DMOEA","DG-DMOEA","0.03590018","0.79142727","3.59001818","-0.065256"
"P1_H_01","Small-H","6","1","SET","SET","0.04440273","0.76787273","1.93398545","-0.04397604"
"P1_H_01","Small-H","6","2","SET","SET","0.04452545","0.76514545","1.93933091","-0.04385767"
"P1_H_01","Small-H","6","3","SET","SET","0.04464818","0.76241818","1.94467636","-0.04373931"
"P1_H_01","Small-H","6","4","SET","SET","0.04477091","0.75969091","1.95002182","-0.04362095"
"P1_H_01","Small-H","6","5","SET","SET","0.04489364","0.75696364","1.95536727","-0.04350258"
"P1_H_01","Small-H","6","6","SET","SET","0.04501636","0.75423636","1.96071273","-0.04338422"
"P1_H_01","Small-H","6","7","SET","SET","0.04513909","0.75150909","1.96605818","-0.04326585"
"P1_H_01","Small-H","6","8","SET","SET","0.04526182","0.74878182","1.97140364","-0.04314749"
"P1_H_01","Small-H","6","9","SET","SET","0.04538455","0.74605455","1.97674909","-0.04302913"
"P1_H_01","Small-H","6","10","SET","SET","0.04550727","0.74332727","1.98209455","-0.04291076"
"P1_H_01","Small-H","6","1","KTS-DMOEA","KTS-DMOEA","0.04252795","0.78147273","2.45695091","-0.03414729"
"P1_H_01","Small-H","6","2","KTS-DMOEA","KTS-DMOEA","0.04264549","0.77874545","2.46374182","-0.03405538"
"P1_H_01","Small-H","6","3","KTS-DMOEA","KTS-DMOEA","0.04276304","0.77601818","2.47053273","-0.03396347"
"P1_H_01","Small-H","6","4","KTS-DMOEA","KTS-DMOEA","0.04288058","0.77329091","2.47732364","-0.03387156"
"P1_H_01","Small-H","6","5","KTS-DMOEA","KTS-DMOEA","0.04299813","0.77056364","2.48411455","-0.03377965"
"P1_H_01","Small-H","6","6","KTS-DMOEA","KTS-DMOEA","0.04311567","0.76783636","2.49090545","-0.03368775"
"P1_H_01","Small-H","6","7","KTS-DMOEA","KTS-DMOEA","0.04323322","0.76510909","2.49769636","-0.03359584"
"P1_H_01","Small-H","6","8","KTS-DMOEA","KTS-DMOEA","0.04335076","0.76238182","2.50448727","-0.03350393"
"P1_H_01","Small-H","6","9","KTS-DMOEA","KTS-DMOEA","0.04346831","0.75965455","2.51127818","-0.03341202"
"P1_H_01","Small-H","6","10","KTS-DMOEA","KTS-DMOEA","0.04358585","0.75692727","2.51806909","-0.03332011"
"P1_H_01","Small-H","6","1","CBT","CBT","0.04578415","0.75607273","1.93398545","-0.06981449"
"P1_H_01","Small-H","6","2","CBT","CBT","0.04591069","0.75334545","1.93933091","-0.06962658"
"P1_H_01","Small-H","6","3","CBT","CBT","0.04603724","0.75061818","1.94467636","-0.06943867"
"P1_H_01","Small-H","6","4","CBT","CBT","0.04616378","0.74789091","1.95002182","-0.06925076"
"P1_H_01","Small-H","6","5","CBT","CBT","0.04629033","0.74516364","1.95536727","-0.06906285"
"P1_H_01","Small-H","6","6","CBT","CBT","0.04641687","0.74243636","1.96071273","-0.06887495"
"P1_H_01","Small-H","6","7","CBT","CBT","0.04654342","0.73970909","1.96605818","-0.06868704"
"P1_H_01","Small-H","6","8","CBT","CBT","0.04666996","0.73698182","1.97140364","-0.06849913"
"P1_H_01","Small-H","6","9","CBT","CBT","0.04679651","0.73425455","1.97674909","-0.06831122"
"P1_H_01","Small-H","6","10","CBT","CBT","0.04692305","0.73152727","1.98209455","-0.06812331"
"P1_H_01","Small-H","6","1","SMT-DLB","SMT-DLB","0.03591687","0.82837273","2.21026909","-0.0869388"
"P1_H_01","Small-H","6","2","SMT-DLB","SMT-DLB","0.03601615","0.82564545","2.21637818","-0.0867048"
"P1_H_01","Small-H","6","3","SMT-DLB","SMT-DLB","0.03611542","0.82291818","2.22248727","-0.0864708"
"P1_H_01","Small-H","6","4","SMT-DLB","SMT-DLB","0.03621469","0.82019091","2.22859636","-0.0862368"
"P1_H_01","Small-H","6","5","SMT-DLB","SMT-DLB","0.03631396","0.81746364","2.23470545","-0.0860028"
"P1_H_01","Small-H","6","6","SMT-DLB","SMT-DLB","0.03641324","0.81473636","2.24081455","-0.0857688"
"P1_H_01","Small-H","6","7","SMT-DLB","SMT-DLB","0.03651251","0.81200909","2.24692364","-0.0855348"
"P1_H_01","Small-H","6","8","SMT-DLB","SMT-DLB","0.03661178","0.80928182","2.25303273","-0.0853008"
"P1_H_01","Small-H","6","9","SMT-DLB","SMT-DLB","0.03671105","0.80655455","2.25914182","-0.0850668"
"P1_H_01","Small-H","6","10","SMT-DLB","SMT-DLB","0.03681033","0.80382727","2.26525091","-0.0848328"
"P1_H_01","Small-H","7","1","CI-DMOEA","CI-DMOEA","0.03838848","0.80590606","2.75051515","-0.08074742"
"P1_H_01","Small-H","7","2","CI-DMOEA","CI-DMOEA","0.0384943","0.80317879","2.75809697","-0.08052952"
"P1_H_01","Small-H","7","3","CI-DMOEA","CI-DMOEA","0.03860012","0.80045152","2.76567879","-0.08031161"
"P1_H_01","Small-H","7","4","CI-DMOEA","CI-DMOEA","0.03870594","0.79772424","2.77326061","-0.0800937"
"P1_H_01","Small-H","7","5","CI-DMOEA","CI-DMOEA","0.03881176","0.79499697","2.78084242","-0.07987579"
"P1_H_01","Small-H","7","6","CI-DMOEA","CI-DMOEA","0.03891758","0.7922697","2.78842424","-0.07965788"
"P1_H_01","Small-H","7","7","CI-DMOEA","CI-DMOEA","0.03902339","0.78954242","2.79600606","-0.07943997"
"P1_H_01","Small-H","7","8","CI-DMOEA","CI-DMOEA","0.03912921","0.78681515","2.80358788","-0.07922206"
"P1_H_01","Small-H","7","9","CI-DMOEA","CI-DMOEA","0.03923503","0.78408788","2.8111697","-0.07900415"
"P1_H_01","Small-H","7","10","CI-DMOEA","CI-DMOEA","0.03934085","0.78136061","2.81875152","-0.07878624"
"P1_H_01","Small-H","7","1","DG-DMOEA","DG-DMOEA","0.03512348","0.81330606","3.51234848","-0.0667"
"P1_H_01","Small-H","7","2","DG-DMOEA","DG-DMOEA","0.0352203","0.81057879","3.5220303","-0.06652"
"P1_H_01","Small-H","7","3","DG-DMOEA","DG-DMOEA","0.03531712","0.80785152","3.53171212","-0.06634"
"P1_H_01","Small-H","7","4","DG-DMOEA","DG-DMOEA","0.03541394","0.80512424","3.54139394","-0.06616"
"P1_H_01","Small-H","7","5","DG-DMOEA","DG-DMOEA","0.03551076","0.80239697","3.55107576","-0.06598"
"P1_H_01","Small-H","7","6","DG-DMOEA","DG-DMOEA","0.03560758","0.7996697","3.56075758","-0.0658"
"P1_H_01","Small-H","7","7","DG-DMOEA","DG-DMOEA","0.03570439","0.79694242","3.57043939","-0.06562"
"P1_H_01","Small-H","7","8","DG-DMOEA","DG-DMOEA","0.03580121","0.79421515","3.58012121","-0.06544"
"P1_H_01","Small-H","7","9","DG-DMOEA","DG-DMOEA","0.03589803","0.79148788","3.58980303","-0.06526"
"P1_H_01","Small-H","7","10","DG-DMOEA","DG-DMOEA","0.03599485","0.78876061","3.59948485","-0.06508"
"P1_H_01","Small-H","7","1","SET","SET","0.04452273","0.76520606","1.93921212","-0.0438603"
"P1_H_01","Small-H","7","2","SET","SET","0.04464545","0.76247879","1.94455758","-0.04374194"
"P1_H_01","Small-H","7","3","SET","SET","0.04476818","0.75975152","1.94990303","-0.04362358"
"P1_H_01","Small-H","7","4","SET","SET","0.04489091","0.75702424","1.95524848","-0.04350521"
"P1_H_01","Small-H","7","5","SET","SET","0.04501364","0.75429697","1.96059394","-0.04338685"
"P1_H_01","Small-H","7","6","SET","SET","0.04513636","0.7515697","1.96593939","-0.04326848"
"P1_H_01","Small-H","7","7","SET","SET","0.04525909","0.74884242","1.97128485","-0.04315012"
"P1_H_01","Small-H","7","8","SET","SET","0.04538182","0.74611515","1.9766303","-0.04303176"
"P1_H_01","Small-H","7","9","SET","SET","0.04550455","0.74338788","1.98197576","-0.04291339"
"P1_H_01","Small-H","7","10","SET","SET","0.04562727","0.74066061","1.98732121","-0.04279503"
"P1_H_01","Small-H","7","1","KTS-DMOEA","KTS-DMOEA","0.04264288","0.77880606","2.46359091","-0.03405742"
"P1_H_01","Small-H","7","2","KTS-DMOEA","KTS-DMOEA","0.04276042","0.77607879","2.47038182","-0.03396552"
"P1_H_01","Small-H","7","3","KTS-DMOEA","KTS-DMOEA","0.04287797","0.77335152","2.47717273","-0.03387361"
"P1_H_01","Small-H","7","4","KTS-DMOEA","KTS-DMOEA","0.04299552","0.77062424","2.48396364","-0.0337817"
"P1_H_01","Small-H","7","5","KTS-DMOEA","KTS-DMOEA","0.04311306","0.76789697","2.49075455","-0.03368979"
"P1_H_01","Small-H","7","6","KTS-DMOEA","KTS-DMOEA","0.04323061","0.7651697","2.49754545","-0.03359788"
"P1_H_01","Small-H","7","7","KTS-DMOEA","KTS-DMOEA","0.04334815","0.76244242","2.50433636","-0.03350597"
"P1_H_01","Small-H","7","8","KTS-DMOEA","KTS-DMOEA","0.0434657","0.75971515","2.51112727","-0.03341406"
"P1_H_01","Small-H","7","9","KTS-DMOEA","KTS-DMOEA","0.04358324","0.75698788","2.51791818","-0.03332215"
"P1_H_01","Small-H","7","10","KTS-DMOEA","KTS-DMOEA","0.04370079","0.75426061","2.52470909","-0.03323024"
"P1_H_01","Small-H","7","1","CBT","CBT","0.04590788","0.75340606","1.93921212","-0.06963076"
"P1_H_01","Small-H","7","2","CBT","CBT","0.04603442","0.75067879","1.94455758","-0.06944285"
"P1_H_01","Small-H","7","3","CBT","CBT","0.04616097","0.74795152","1.94990303","-0.06925494"
"P1_H_01","Small-H","7","4","CBT","CBT","0.04628752","0.74522424","1.95524848","-0.06906703"
"P1_H_01","Small-H","7","5","CBT","CBT","0.04641406","0.74249697","1.96059394","-0.06887912"
"P1_H_01","Small-H","7","6","CBT","CBT","0.04654061","0.7397697","1.96593939","-0.06869121"
"P1_H_01","Small-H","7","7","CBT","CBT","0.04666715","0.73704242","1.97128485","-0.0685033"
"P1_H_01","Small-H","7","8","CBT","CBT","0.0467937","0.73431515","1.9766303","-0.06831539"
"P1_H_01","Small-H","7","9","CBT","CBT","0.04692024","0.73158788","1.98197576","-0.06812748"
"P1_H_01","Small-H","7","10","CBT","CBT","0.04704679","0.72886061","1.98732121","-0.06793958"
"P1_H_01","Small-H","7","1","SMT-DLB","SMT-DLB","0.03601394","0.82570606","2.21624242","-0.08671"
"P1_H_01","Small-H","7","2","SMT-DLB","SMT-DLB","0.03611321","0.82297879","2.22235152","-0.086476"
"P1_H_01","Small-H","7","3","SMT-DLB","SMT-DLB","0.03621248","0.82025152","2.22846061","-0.086242"
"P1_H_01","Small-H","7","4","SMT-DLB","SMT-DLB","0.03631176","0.81752424","2.2345697","-0.086008"
"P1_H_01","Small-H","7","5","SMT-DLB","SMT-DLB","0.03641103","0.81479697","2.24067879","-0.085774"
"P1_H_01","Small-H","7","6","SMT-DLB","SMT-DLB","0.0365103","0.8120697","2.24678788","-0.08554"
"P1_H_01","Small-H","7","7","SMT-DLB","SMT-DLB","0.03660958","0.80934242","2.25289697","-0.085306"
"P1_H_01","Small-H","7","8","SMT-DLB","SMT-DLB","0.03670885","0.80661515","2.25900606","-0.085072"
"P1_H_01","Small-H","7","9","SMT-DLB","SMT-DLB","0.03680812","0.80388788","2.26511515","-0.084838"
"P1_H_01","Small-H","7","10","SMT-DLB","SMT-DLB","0.03690739","0.80116061","2.27122424","-0.084604"
"P1_H_01","Small-H","8","1","CI-DMOEA","CI-DMOEA","0.03849195","0.80323939","2.75792848","-0.08053436"
"P1_H_01","Small-H","8","2","CI-DMOEA","CI-DMOEA","0.03859777","0.80051212","2.7655103","-0.08031645"
"P1_H_01","Small-H","8","3","CI-DMOEA","CI-DMOEA","0.03870359","0.79778485","2.77309212","-0.08009854"
"P1_H_01","Small-H","8","4","CI-DMOEA","CI-DMOEA","0.03880941","0.79505758","2.78067394","-0.07988063"
"P1_H_01","Small-H","8","5","CI-DMOEA","CI-DMOEA","0.03891522","0.7923303","2.78825576","-0.07966272"
"P1_H_01","Small-H","8","6","CI-DMOEA","CI-DMOEA","0.03902104","0.78960303","2.79583758","-0.07944481"
"P1_H_01","Small-H","8","7","CI-DMOEA","CI-DMOEA","0.03912686","0.78687576","2.80341939","-0.0792269"
"P1_H_01","Small-H","8","8","CI-DMOEA","CI-DMOEA","0.03923268","0.78414848","2.81100121","-0.07900899"
"P1_H_01","Small-H","8","9","CI-DMOEA","CI-DMOEA","0.0393385","0.78142121","2.81858303","-0.07879108"
"P1_H_01","Small-H","8","10","CI-DMOEA","CI-DMOEA","0.03944432","0.77869394","2.82616485","-0.07857318"
"P1_H_01","Small-H","8","1","DG-DMOEA","DG-DMOEA","0.03521815","0.81063939","3.52181515","-0.066524"
"P1_H_01","Small-H","8","2","DG-DMOEA","DG-DMOEA","0.03531497","0.80791212","3.53149697","-0.066344"
"P1_H_01","Small-H","8","3","DG-DMOEA","DG-DMOEA","0.03541179","0.80518485","3.54117879","-0.066164"
"P1_H_01","Small-H","8","4","DG-DMOEA","DG-DMOEA","0.03550861","0.80245758","3.55086061","-0.065984"
"P1_H_01","Small-H","8","5","DG-DMOEA","DG-DMOEA","0.03560542","0.7997303","3.56054242","-0.065804"
"P1_H_01","Small-H","8","6","DG-DMOEA","DG-DMOEA","0.03570224","0.79700303","3.57022424","-0.065624"
"P1_H_01","Small-H","8","7","DG-DMOEA","DG-DMOEA","0.03579906","0.79427576","3.57990606","-0.065444"
"P1_H_01","Small-H","8","8","DG-DMOEA","DG-DMOEA","0.03589588","0.79154848","3.58958788","-0.065264"
"P1_H_01","Small-H","8","9","DG-DMOEA","DG-DMOEA","0.0359927","0.78882121","3.5992697","-0.065084"
"P1_H_01","Small-H","8","10","DG-DMOEA","DG-DMOEA","0.03608952","0.78609394","3.60895152","-0.064904"
"P1_H_01","Small-H","8","1","SET","SET","0.04464273","0.76253939","1.94443879","-0.04374457"
"P1_H_01","Small-H","8","2","SET","SET","0.04476545","0.75981212","1.94978424","-0.04362621"
"P1_H_01","Small-H","8","3","SET","SET","0.04488818","0.75708485","1.9551297","-0.04350784"
"P1_H_01","Small-H","8","4","SET","SET","0.04501091","0.75435758","1.96047515","-0.04338948"
"P1_H_01","Small-H","8","5","SET","SET","0.04513364","0.7516303","1.96582061","-0.04327112"
"P1_H_01","Small-H","8","6","SET","SET","0.04525636","0.74890303","1.97116606","-0.04315275"
"P1_H_01","Small-H","8","7","SET","SET","0.04537909","0.74617576","1.97651152","-0.04303439"
"P1_H_01","Small-H","8","8","SET","SET","0.04550182","0.74344848","1.98185697","-0.04291602"
"P1_H_01","Small-H","8","9","SET","SET","0.04562455","0.74072121","1.98720242","-0.04279766"
"P1_H_01","Small-H","8","10","SET","SET","0.04574727","0.73799394","1.99254788","-0.0426793"
"P1_H_01","Small-H","8","1","KTS-DMOEA","KTS-DMOEA","0.04275781","0.77613939","2.47023091","-0.03396756"
"P1_H_01","Small-H","8","2","KTS-DMOEA","KTS-DMOEA","0.04287536","0.77341212","2.47702182","-0.03387565"
"P1_H_01","Small-H","8","3","KTS-DMOEA","KTS-DMOEA","0.0429929","0.77068485","2.48381273","-0.03378374"
"P1_H_01","Small-H","8","4","KTS-DMOEA","KTS-DMOEA","0.04311045","0.76795758","2.49060364","-0.03369183"
