"figure","group","algorithm","output_algorithm","env_id","generation","migd"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","6","17","0.036084"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","6","18","0.03584642"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","6","19","0.03565332"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","6","20","0.0355355"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","0","0.0434165"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","1","0.04287532"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","2","0.04234542"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","3","0.04182718"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","4","0.04132098"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","5","0.0408273"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","6","0.04034661"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","7","0.03987947"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","8","0.03942649"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","9","0.03898838"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","10","0.03856594"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","11","0.03816007"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","12","0.03777188"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","13","0.03740267"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","14","0.03705401"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","15","0.03672792"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","16","0.03642703"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","17","0.036155"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","18","0.03591742"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","19","0.03572432"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","7","20","0.0356065"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","0","0.0434875"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","1","0.04294632"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","2","0.04241642"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","3","0.04189818"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","4","0.04139198"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","5","0.0408983"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","6","0.04041761"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","7","0.03995047"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","8","0.03949749"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","9","0.03905938"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","10","0.03863694"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","11","0.03823107"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","12","0.03784288"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","13","0.03747367"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","14","0.03712501"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","15","0.03679892"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","16","0.03649803"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","17","0.036226"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","18","0.03598842"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","19","0.03579532"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","8","20","0.0356775"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","0","0.0435585"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","1","0.04301732"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","2","0.04248742"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","3","0.04196918"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","4","0.04146298"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","5","0.0409693"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","6","0.04048861"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","7","0.04002147"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","8","0.03956849"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","9","0.03913038"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","10","0.03870794"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","11","0.03830207"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","12","0.03791388"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","13","0.03754467"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","14","0.03719601"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","15","0.03686992"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","16","0.03656903"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","17","0.036297"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","18","0.03605942"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","19","0.03586632"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","9","20","0.0357485"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","0","0.0436295"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","1","0.04308832"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","2","0.04255842"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","3","0.04204018"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","4","0.04153398"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","5","0.0410403"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","6","0.04055961"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","7","0.04009247"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","8","0.03963949"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","9","0.03920138"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","10","0.03877894"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","11","0.03837307"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","12","0.03798488"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","13","0.03761567"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","14","0.03726701"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","15","0.03694092"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","16","0.03664003"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","17","0.036368"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","18","0.03613042"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","19","0.03593732"
"fig-convergence","Small-H","DG-DMOEA","DG-DMOEA","10","20","0.0358195"
"fig-convergence","Small-H","SET","SET","1","0","0.058995"
"fig-convergence","Small-H","SET","SET","1","1","0.05799718"
"fig-convergence","Small-H","SET","SET","1","2","0.05702016"
"fig-convergence","Small-H","SET","SET","1","3","0.05606462"
"fig-convergence","Small-H","SET","SET","1","4","0.05513131"
"fig-convergence","Small-H","SET","SET","1","5","0.05422105"
"fig-convergence","Small-H","SET","SET","1","6","0.05333476"
"fig-convergence","Small-H","SET","SET","1","7","0.05247346"
"fig-convergence","Small-H","SET","SET","1","8","0.05163827"
"fig-convergence","Small-H","SET","SET","1","9","0.05083049"
"fig-convergence","Small-H","SET","SET","1","10","0.05005158"
"fig-convergence","Small-H","SET","SET","1","11","0.04930326"
"fig-convergence","Small-H","SET","SET","1","12","0.04858751"
"fig-convergence","Small-H","SET","SET","1","13","0.04790675"
"fig-convergence","Small-H","SET","SET","1","14","0.0472639"
"fig-convergence","Small-H","SET","SET","1","15","0.04666266"
"fig-convergence","Small-H","SET","SET","1","16","0.04610788"
"fig-convergence","Small-H","SET","SET","1","17","0.04560632"
"fig-convergence","Small-H","SET","SET","1","18","0.04516827"
"fig-convergence","Small-H","SET","SET","1","19","0.04481223"
"fig-convergence","Small-H","SET","SET","1","20","0.044595"
"fig-convergence","Small-H","SET","SET","2","0","0.059085"
"fig-convergence","Small-H","SET","SET","2","1","0.05808718"
"fig-convergence","Small-H","SET","SET","2","2","0.05711016"
"fig-convergence","Small-H","SET","SET","2","3","0.05615462"
"fig-convergence","Small-H","SET","SET","2","4","0.05522131"
"fig-convergence","Small-H","SET","SET","2","5","0.05431105"
"fig-convergence","Small-H","SET","SET","2","6","0.05342476"
"fig-convergence","Small-H","SET","SET","2","7","0.05256346"
"fig-convergence","Small-H","SET","SET","2","8","0.05172827"
"fig-convergence","Small-H","SET","SET","2","9","0.05092049"
"fig-convergence","Small-H","SET","SET","2","10","0.05014158"
"fig-convergence","Small-H","SET","SET","2","11","0.04939326"
"fig-convergence","Small-H","SET","SET","2","12","0.04867751"
"fig-convergence","Small-H","SET","SET","2","13","0.04799675"
"fig-convergence","Small-H","SET","SET","2","14","0.0473539"
"fig-convergence","Small-H","SET","SET","2","15","0.04675266"
"fig-convergence","Small-H","SET","SET","2","16","0.04619788"
"fig-convergence","Small-H","SET","SET","2","17","0.04569632"
"fig-convergence","Small-H","SET","SET","2","18","0.04525827"
"fig-convergence","Small-H","SET","SET","2","19","0.04490223"
"fig-convergence","Small-H","SET","SET","2","20","0.044685"
"fig-convergence","Small-H","SET","SET","3","0","0.059175"
"fig-convergence","Small-H","SET","SET","3","1","0.05817718"
"fig-convergence","Small-H","SET","SET","3","2","0.05720016"
"fig-convergence","Small-H","SET","SET","3","3","0.05624462"
"fig-convergence","Small-H","SET","SET","3","4","0.05531131"
"fig-convergence","Small-H","SET","SET","3","5","0.05440105"
"fig-convergence","Small-H","SET","SET","3","6","0.05351476"
"fig-convergence","Small-H","SET","SET","3","7","0.05265346"
"fig-convergence","Small-H","SET","SET","3","8","0.05181827"
"fig-convergence","Small-H","SET","SET","3","9","0.05101049"
"fig-convergence","Small-H","SET","SET","3","10","0.05023158"
"fig-convergence","Small-H","SET","SET","3","11","0.04948326"
"fig-convergence","Small-H","SET","SET","3","12","0.04876751"
"fig-convergence","Small-H","SET","SET","3","13","0.04808675"
"fig-convergence","Small-H","SET","SET","3","14","0.0474439"
"fig-convergence","Small-H","SET","SET","3","15","0.04684266"
"fig-convergence","Small-H","SET","SET","3","16","0.04628788"
"fig-convergence","Small-H","SET","SET","3","17","0.04578632"
"fig-convergence","Small-H","SET","SET","3","18","0.04534827"
"fig-convergence","Small-H","SET","SET","3","19","0.04499223"
"fig-convergence","Small-H","SET","SET","3","20","0.044775"
"fig-convergence","Small-H","SET","SET","4","0","0.059265"
"fig-convergence","Small-H","SET","SET","4","1","0.05826718"
"fig-convergence","Small-H","SET","SET","4","2","0.05729016"
"fig-convergence","Small-H","SET","SET","4","3","0.05633462"
"fig-convergence","Small-H","SET","SET","4","4","0.05540131"
"fig-convergence","Small-H","SET","SET","4","5","0.05449105"
"fig-convergence","Small-H","SET","SET","4","6","0.05360476"
"fig-convergence","Small-H","SET","SET","4","7","0.05274346"
"fig-convergence","Small-H","SET","SET","4","8","0.05190827"
"fig-convergence","Small-H","SET","SET","4","9","0.05110049"
"fig-convergence","Small-H","SET","SET","4","10","0.05032158"
"fig-convergence","Small-H","SET","SET","4","11","0.04957326"
"fig-convergence","Small-H","SET","SET","4","12","0.04885751"
"fig-convergence","Small-H","SET","SET","4","13","0.04817675"
"fig-convergence","Small-H","SET","SET","4","14","0.0475339"
"fig-convergence","Small-H","SET","SET","4","15","0.04693266"
"fig-convergence","Small-H","SET","SET","4","16","0.04637788"
"fig-convergence","Small-H","SET","SET","4","17","0.04587632"
"fig-convergence","Small-H","SET","SET","4","18","0.04543827"
"fig-convergence","Small-H","SET","SET","4","19","0.04508223"
"fig-convergence","Small-H","SET","SET","4","20","0.044865"
"fig-convergence","Small-H","SET","SET","5","0","0.059355"
"fig-convergence","Small-H","SET","SET","5","1","0.05835718"
"fig-convergence","Small-H","SET","SET","5","2","0.05738016"
"fig-convergence","Small-H","SET","SET","5","3","0.05642462"
"fig-convergence","Small-H","SET","SET","5","4","0.05549131"
"fig-convergence","Small-H","SET","SET","5","5","0.05458105"
"fig-convergence","Small-H","SET","SET","5","6","0.05369476"
"fig-convergence","Small-H","SET","SET","5","7","0.05283346"
"fig-convergence","Small-H","SET","SET","5","8","0.05199827"
"fig-convergence","Small-H","SET","SET","5","9","0.05119049"
"fig-convergence","Small-H","SET","SET","5","10","0.05041158"
"fig-convergence","Small-H","SET","SET","5","11","0.04966326"
"fig-convergence","Small-H","SET","SET","5","12","0.04894751"
"fig-convergence","Small-H","SET","SET","5","13","0.04826675"
"fig-convergence","Small-H","SET","SET","5","14","0.0476239"
"fig-convergence","Small-H","SET","SET","5","15","0.04702266"
"fig-convergence","Small-H","SET","SET","5","16","0.04646788"
"fig-convergence","Small-H","SET","SET","5","17","0.04596632"
"fig-convergence","Small-H","SET","SET","5","18","0.04552827"
"fig-convergence","Small-H","SET","SET","5","19","0.04517223"
"fig-convergence","Small-H","SET","SET","5","20","0.044955"
"fig-convergence","Small-H","SET","SET","6","0","0.059445"
"fig-convergence","Small-H","SET","SET","6","1","0.05844718"
"fig-convergence","Small-H","SET","SET","6","2","0.05747016"
"fig-convergence","Small-H","SET","SET","6","3","0.05651462"
"fig-convergence","Small-H","SET","SET","6","4","0.05558131"
"fig-convergence","Small-H","SET","SET","6","5","0.05467105"
"fig-convergence","Small-H","SET","SET","6","6","0.05378476"
"fig-convergence","Small-H","SET","SET","6","7","0.05292346"
"fig-convergence","Small-H","SET","SET","6","8","0.05208827"
"fig-convergence","Small-H","SET","SET","6","9","0.05128049"
"fig-convergence","Small-H","SET","SET","6","10","0.05050158"
"fig-convergence","Small-H","SET","SET","6","11","0.04975326"
"fig-convergence","Small-H","SET","SET","6","12","0.04903751"
"fig-convergence","Small-H","SET","SET","6","13","0.04835675"
"fig-convergence","Small-H","SET","SET","6","14","0.0477139"
"fig-convergence","Small-H","SET","SET","6","15","0.04711266"
"fig-convergence","Small-H","SET","SET","6","16","0.04655788"
"fig-convergence","Small-H","SET","SET","6","17","0.04605632"
"fig-convergence","Small-H","SET","SET","6","18","0.04561827"
"fig-convergence","Small-H","SET","SET","6","19","0.04526223"
"fig-convergence","Small-H","SET","SET","6","20","0.045045"
"fig-convergence","Small-H","SET","SET","7","0","0.059535"
"fig-convergence","Small-H","SET","SET","7","1","0.05853718"
"fig-convergence","Small-H","SET","SET","7","2","0.05756016"
"fig-convergence","Small-H","SET","SET","7","3","0.05660462"
"fig-convergence","Small-H","SET","SET","7","4","0.05567131"
"fig-convergence","Small-H","SET","SET","7","5","0.05476105"
"fig-convergence","Small-H","SET","SET","7","6","0.05387476"
"fig-convergence","Small-H","SET","SET","7","7","0.05301346"
"fig-convergence","Small-H","SET","SET","7","8","0.05217827"
"fig-convergence","Small-H","SET","SET","7","9","0.05137049"
"fig-convergence","Small-H","SET","SET","7","10","0.05059158"
"fig-convergence","Small-H","SET","SET","7","11","0.04984326"
"fig-convergence","Small-H","SET","SET","7","12","0.04912751"
"fig-convergence","Small-H","SET","SET","7","13","0.04844675"
"fig-convergence","Small-H","SET","SET","7","14","0.0478039"
"fig-convergence","Small-H","SET","SET","7","15","0.04720266"
"fig-convergence","Small-H","SET","SET","7","16","0.04664788"
"fig-convergence","Small-H","SET","SET","7","17","0.04614632"
"fig-convergence","Small-H","SET","SET","7","18","0.04570827"
"fig-convergence","Small-H","SET","SET","7","19","0.04535223"
"fig-convergence","Small-H","SET","SET","7","20","0.045135"
"fig-convergence","Small-H","SET","SET","8","0","0.059625"
"fig-convergence","Small-H","SET","SET","8","1","0.05862718"
"fig-convergence","Small-H","SET","SET","8","2","0.05765016"
"fig-convergence","Small-H","SET","SET","8","3","0.05669462"
"fig-convergence","Small-H","SET","SET","8","4","0.05576131"
"fig-convergence","Small-H","SET","SET","8","5","0.05485105"
"fig-convergence","Small-H","SET","SET","8","6","0.05396476"
"fig-convergence","Small-H","SET","SET","8","7","0.05310346"
"fig-convergence","Small-H","SET","SET","8","8","0.05226827"
"fig-convergence","Small-H","SET","SET","8","9","0.05146049"
"fig-convergence","Small-H","SET","SET","8","10","0.05068158"
"fig-convergence","Small-H","SET","SET","8","11","0.04993326"
"fig-convergence","Small-H","SET","SET","8","12","0.04921751"
"fig-convergence","Small-H","SET","SET","8","13","0.04853675"
"fig-convergence","Small-H","SET","SET","8","14","0.0478939"
"fig-convergence","Small-H","SET","SET","8","15","0.04729266"
"fig-convergence","Small-H","SET","SET","8","16","0.04673788"
"fig-convergence","Small-H","SET","SET","8","17","0.04623632"
"fig-convergence","Small-H","SET","SET","8","18","0.04579827"
"fig-convergence","Small-H","SET","SET","8","19","0.04544223"
"fig-convergence","Small-H","SET","SET","8","20","0.045225"
"fig-convergence","Small-H","SET","SET","9","0","0.059715"
"fig-convergence","Small-H","SET","SET","9","1","0.05871718"
"fig-convergence","Small-H","SET","SET","9","2","0.05774016"
"fig-convergence","Small-H","SET","SET","9","3","0.05678462"
"fig-convergence","Small-H","SET","SET","9","4","0.05585131"
"fig-convergence","Small-H","SET","SET","9","5","0.05494105"
"fig-convergence","Small-H","SET","SET","9","6","0.05405476"
"fig-convergence","Small-H","SET","SET","9","7","0.05319346"
"fig-convergence","Small-H","SET","SET","9","8","0.05235827"
"fig-convergence","Small-H","SET","SET","9","9","0.05155049"
"fig-convergence","Small-H","SET","SET","9","10","0.05077158"
"fig-convergence","Small-H","SET","SET","9","11","0.05002326"
"fig-convergence","Small-H","SET","SET","9","12","0.04930751"
"fig-convergence","Small-H","SET","SET","9","13","0.04862675"
"fig-convergence","Small-H","SET","SET","9","14","0.0479839"
"fig-convergence","Small-H","SET","SET","9","15","0.04738266"
"fig-convergence","Small-H","SET","SET","9","16","0.04682788"
"fig-convergence","Small-H","SET","SET","9","17","0.04632632"
"fig-convergence","Small-H","SET","SET","9","18","0.04588827"
"fig-convergence","Small-H","SET","SET","9","19","0.04553223"
"fig-convergence","Small-H","SET","SET","9","20","0.045315"
"fig-convergence","Small-H","SET","SET","10","0","0.059805"
"fig-convergence","Small-H","SET","SET","10","1","0.05880718"
"fig-convergence","Small-H","SET","SET","10","2","0.05783016"
"fig-convergence","Small-H","SET","SET","10","3","0.05687462"
"fig-convergence","Small-H","SET","SET","10","4","0.05594131"
"fig-convergence","Small-H","SET","SET","10","5","0.05503105"
"fig-convergence","Small-H","SET","SET","10","6","0.05414476"
"fig-convergence","Small-H","SET","SET","10","7","0.05328346"
"fig-convergence","Small-H","SET","SET","10","8","0.05244827"
"fig-convergence","Small-H","SET","SET","10","9","0.05164049"
"fig-convergence","Small-H","SET","SET","10","10","0.05086158"
"fig-convergence","Small-H","SET","SET","10","11","0.05011326"
"fig-convergence","Small-H","SET","SET","10","12","0.04939751"
"fig-convergence","Small-H","SET","SET","10","13","0.04871675"
"fig-convergence","Small-H","SET","SET","10","14","0.0480739"
"fig-convergence","Small-H","SET","SET","10","15","0.04747266"
"fig-convergence","Small-H","SET","SET","10","16","0.04691788"
"fig-convergence","Small-H","SET","SET","10","17","0.04641632"
"fig-convergence","Small-H","SET","SET","10","18","0.04597827"
"fig-convergence","Small-H","SET","SET","10","19","0.04562223"
"fig-convergence","Small-H","SET","SET","10","20","0.045405"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","0","0.0565041"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","1","0.05554841"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","2","0.05461264"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","3","0.05369745"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","4","0.05280354"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","5","0.05193172"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","6","0.05108285"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","7","0.05025791"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","8","0.04945799"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","9","0.04868431"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","10","0.04793829"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","11","0.04722156"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","12","0.04653604"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","13","0.04588402"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","14","0.04526831"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","15","0.04469246"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","16","0.0441611"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","17","0.04368072"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","18","0.04326117"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","19","0.04292016"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","1","20","0.0427121"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","0","0.0565903"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","1","0.05563461"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","2","0.05469884"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","3","0.05378365"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","4","0.05288974"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","5","0.05201792"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","6","0.05116905"
"fig-convergence","Small-H","KTS-DMOEA","KTS-DMOEA","2","7","0.05034411"
